"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Aug" "Sep" "Okt" "Nov" "Dez" "year" "yearce"
-47.08 -46.84 -33.47 -21.93 -4.1 5.92 3.72 1.14 -5.21 -21.88 -42.97 -48.44 21783 -19833
-48.76 -42.28 -33.99 -22.32 -5.08 5.7 5.56 -3.75 -10.8 -18.83 -41.2 -45.22 21782 -19832
-48.09 -52.09 -32.81 -20.09 -6.37 6.81 6.15 -0.24 -13.31 -25.95 -41.94 -45.42 21781 -19831
-50.73 -41.48 -36.94 -18.25 -4.98 5.76 6.17 -5.19 -8.08 -18.66 -40.87 -49.4 21780 -19830
-52.1 -42.46 -26.25 -21.23 -4.23 2.04 3.98 -1.73 -11.56 -23.38 -39.7 -44.04 21779 -19829
-47.22 -41.84 -36.44 -22.82 -4.63 5.83 2.72 -5.27 -12.02 -24.79 -40.77 -50.11 21778 -19828
-53.37 -47.5 -36.85 -22.84 -5.81 4.31 6.45 -3.9 -14.32 -23.18 -38.19 -45.41 21777 -19827
-48.49 -42.5 -29.42 -17.57 -4.11 5.23 4.03 -0.58 -12.26 -25.91 -43.76 -49.35 21776 -19826
-46.3 -41.81 -37.41 -21.63 -3.29 9.01 4.35 0.59 -8.58 -24.73 -39.46 -46.48 21775 -19825
-50.38 -42.53 -33.53 -20.02 -2.2 5.66 5.06 0.2 -12.69 -23.69 -34.09 -47.88 21774 -19824
-47.72 -46.55 -32.3 -21.04 -5.54 4.55 5.73 0.17 -11.53 -21.75 -42.98 -46.12 21773 -19823
-47.22 -38.37 -34.63 -22.69 -8.8 4.73 4.28 -2.77 -15.84 -25.97 -36.01 -45.38 21772 -19822
-48.15 -42.84 -33.62 -22.49 -6.19 5.31 3.7 0.96 -7.95 -24.86 -39.47 -44.8 21771 -19821
-45.23 -44.98 -38.59 -21.29 -7.75 8.06 4.56 0.22 -13.06 -24.78 -39.31 -41.82 21770 -19820
-51.77 -43.38 -33.13 -18.02 -3.88 4.42 3.11 -0.2 -11.52 -21.14 -34.97 -46.16 21769 -19819
-50.89 -45.75 -35.07 -18.24 -2.4 6.93 4.5 1.45 -13.64 -22.43 -41.02 -46.62 21768 -19818
-45.09 -42.23 -31.5 -17.86 -4.11 5.6 3.85 -0.26 -15.67 -23.94 -36.36 -44.96 21767 -19817
-50.42 -41.25 -39.52 -24.68 -5.18 4.75 1.18 -3.99 -12.71 -24.47 -36.04 -45.78 21766 -19816
-48 -47.19 -35.76 -21.59 -5.89 3.98 4.77 -4.33 -19.34 -16.64 -39.62 -49.9 21765 -19815
-43.36 -46.29 -39.3 -21.8 -0.73 6.94 6.39 -0.2 -4.69 -23.22 -41.36 -48.32 21764 -19814
-48.65 -44.4 -37.41 -22.82 -8.09 4.74 2.93 2.01 -11.74 -22.87 -38.48 -44.72 21763 -19813
-43.13 -41.76 -36.35 -17.37 -5.51 5.22 4.21 -3.49 -8.64 -18.18 -39.5 -42.38 21762 -19812
-46.33 -44.03 -32.98 -21.47 -2.39 7.57 2.94 3.6 -10.78 -21.4 -34.41 -47.22 21761 -19811
-43.13 -45 -35.86 -20.51 -3.2 4.39 2.08 -4.55 -12.72 -24.53 -37.97 -48.71 21760 -19810
-52.4 -46.71 -35.65 -20.38 -3.35 3.74 3.68 -2.52 -10.18 -24.04 -39.66 -43.82 21759 -19809
-51.09 -42.96 -35.41 -16.48 -4.08 6.24 2.03 -4.82 -14.32 -27.04 -42.78 -45.55 21758 -19808
-51.88 -43.2 -33.61 -21.06 -4.38 5.03 2.74 0.15 -10.7 -27.66 -41.29 -48.29 21757 -19807
-50.37 -42.99 -29.54 -21.31 -6.04 8.57 4.86 1.86 -6.82 -23.89 -41.13 -46.84 21756 -19806
-50.9 -45.61 -37.66 -19.57 -6.62 7.31 5.46 -1.91 -10.33 -24.3 -37.55 -46.73 21755 -19805
-49.27 -41.33 -32.08 -21.33 -4.4 8.88 6.81 -0.45 -12.88 -19.68 -34.3 -41.17 21754 -19804
-45.74 -47.08 -31.41 -19.97 -2.56 4.75 4.02 -3.81 -6.44 -23.03 -35.87 -50.09 21753 -19803
-47.52 -42.47 -32.5 -19.12 -1.7 7.46 2.35 1.31 -7.33 -21.98 -39.29 -44.43 21752 -19802
-36.92 -41.05 -34.81 -19.77 -4.86 5.59 3.38 3.19 -5.1 -22.45 -39.61 -41.4 21751 -19801
-50.49 -43.94 -27.29 -15.44 -0.92 8.13 5.4 1.98 -15.56 -24.94 -41.22 -42.84 21750 -19800
-49.21 -41.76 -39.85 -20.96 -5 8.62 6.42 1.88 -11.13 -24.45 -34.65 -45.41 21749 -19799
-49.63 -47.32 -31.93 -18.93 -4.28 5.72 1.72 0.64 -13.34 -26.03 -41.18 -49.43 21748 -19798
-46.48 -44.05 -31.88 -21.13 -6.66 6.67 4.56 -2.06 -7.77 -20.63 -36.58 -46.91 21747 -19797
-49.9 -38.44 -34.95 -22.89 -3.75 6.12 4.46 -1.78 -10.23 -24.09 -41.27 -45.48 21746 -19796
-46.93 -42.01 -34.08 -14.68 -1.54 8.09 6.84 1.81 -12.09 -20.91 -41.44 -47.03 21745 -19795
-51.78 -47.31 -34.41 -18.59 -1.46 8.88 4.41 0.57 -11.65 -21.28 -39.65 -44.61 21744 -19794
-49.9 -41.96 -33.09 -18.89 -3.12 5.3 4.14 -3.06 -12.9 -26.61 -35.32 -42.09 21743 -19793
-48.05 -46.91 -33.47 -21.9 -5.37 6.09 4.7 -0.43 -11.23 -23.11 -38.82 -50.07 21742 -19792
-45.03 -39.99 -32.25 -22.3 -4.98 6.43 1.41 -0.38 -10.61 -21.32 -35.88 -37.41 21741 -19791
-48.07 -42.29 -34.51 -20.75 -6.18 6.84 6.67 2.16 -13.56 -21.45 -41.85 -46.2 21740 -19790
-47.16 -45.18 -35.38 -22.2 -5.1 7.58 4.38 3.05 -6.15 -18.31 -41.2 -45.64 21739 -19789
-46.24 -44.51 -32.56 -18.7 -7.06 4.15 2.88 -0.7 -10.59 -20.02 -30.15 -48.29 21738 -19788
-42.53 -43.07 -36.58 -18.82 -4 7.06 2.88 -0.17 -14.81 -16.13 -36.65 -40.88 21737 -19787
-45.45 -44.44 -33.42 -22.29 -4.89 5.48 4.95 0.66 -12.01 -22.65 -33.54 -35.17 21736 -19786
-47.93 -44.11 -32.6 -19.54 -5.79 3.56 2.28 -1.01 -14.04 -24.67 -39.51 -46.51 21735 -19785
-53.53 -43.41 -35.53 -21.9 -2.14 5.38 5.39 -4.58 -11.74 -17.62 -35.62 -44.41 21734 -19784
-49.36 -42.93 -34.13 -21.21 -6.87 9.1 1.03 -0.75 -11.46 -27.56 -42.41 -51.23 21733 -19783
-51.16 -41.82 -32.16 -18.46 -2.38 7.75 5.41 -0.99 -9.56 -17.54 -41.12 -44.5 21732 -19782
-45.26 -47.5 -33.15 -24.73 -5.24 6.07 2.88 0.95 -12.92 -23.48 -34.67 -51 21731 -19781
-52.3 -47.46 -34.98 -17.5 -1.3 7.1 7.28 -2.17 -7.95 -20.2 -38.85 -43.56 21730 -19780
-49.23 -44.81 -38.68 -17.69 -6.3 7.48 6.45 0.2 -10.2 -22.4 -39.6 -45.29 21729 -19779
-51.01 -44.12 -33.81 -21.9 -3.99 4.43 5.36 0.08 -10.35 -23.5 -40.42 -42.88 21728 -19778
-49.98 -45.67 -30.81 -15.97 -2.74 6.78 5.1 1.82 -9.84 -27.01 -35.04 -45.7 21727 -19777
-49.62 -46.53 -35.56 -21.5 -3.68 6.68 3.19 2.02 -11.6 -23.5 -39.19 -46.58 21726 -19776
-46.33 -41.26 -31.96 -21.74 -8.13 7.05 5.61 1.78 -15.22 -27.01 -40.92 -46.63 21725 -19775
-49.58 -41.15 -31.04 -21.97 -2.4 5.42 4.5 -3 -11.77 -24.59 -38.47 -41.66 21724 -19774
-42.17 -46.71 -33.29 -24.23 -4.79 5.84 5.63 1.18 -8.93 -21.38 -38.58 -46.51 21723 -19773
-47.39 -44.34 -35.02 -15.59 -3.84 4.16 1.47 -4.66 -15.34 -23.56 -37.65 -48.08 21722 -19772
-42.77 -39.06 -29.49 -18.28 -1.95 6.88 4.89 -4.1 -9.73 -18.02 -37.79 -44.13 21721 -19771
-41.72 -44.54 -35.91 -20.07 -4.71 4.93 5.4 2.82 -10.49 -24.11 -42.02 -49.47 21720 -19770
-45.64 -45.17 -31.98 -22.1 -5.2 4.89 3.92 -3.29 -10.09 -20.67 -34.34 -41.54 21719 -19769
-44.46 -40.57 -33.24 -24.01 -6.41 6.33 4.07 -5.57 -13.16 -26.28 -42.77 -45.84 21718 -19768
-50.19 -47.18 -35.76 -18.15 0.25 7.33 3.31 -2.6 -10.31 -25.22 -36.68 -46.12 21717 -19767
-49.84 -45.18 -36.23 -19.81 -5.85 5.98 3.82 -1.89 -6.64 -24.08 -38.28 -53.31 21716 -19766
-52.42 -40.94 -31.88 -16.88 -2.09 5.74 4.98 0.88 -6.42 -22.64 -38.74 -47.23 21715 -19765
-45.68 -42.45 -30.94 -20.97 -5.85 6.75 4.86 1.31 -13.68 -23.53 -35.25 -46.57 21714 -19764
-49.24 -43.49 -31.22 -12.42 -4.46 3.61 5.21 -1.02 -8.85 -26.81 -37.34 -42.81 21713 -19763
-48.65 -48.35 -34.22 -21.36 -2.79 5.37 4.37 0.9 -12.85 -20.23 -36.43 -38.57 21712 -19762
-42.73 -43.44 -34.42 -21.05 -6.03 5.82 -0.12 -1.37 -9.38 -25.24 -42.39 -48.2 21711 -19761
-45.86 -43.08 -32.78 -19.84 -0.89 7.48 2.59 -1.61 -12.94 -21.75 -40.87 -40.77 21710 -19760
-45.67 -41.39 -31.98 -18.5 -0.24 6.42 3.87 -3.04 -11.64 -26.03 -37.2 -46.04 21709 -19759
-46.72 -43.55 -31.46 -21.91 -4.37 5 2.88 0.83 -13.64 -22.66 -34.86 -43.12 21708 -19758
-51.58 -44.7 -37.11 -17.7 -5.54 6.75 3.63 -3.37 -17.69 -23.17 -35.58 -47.05 21707 -19757
-49.76 -39.88 -31.56 -18.3 -3.73 8.65 4.91 2.16 -13.19 -26.15 -35.32 -43.41 21706 -19756
-49.83 -46.4 -36.55 -21.56 -6.39 6.77 4.54 1.25 -10.76 -23.96 -41.59 -45.65 21705 -19755
-39.28 -45.63 -33.41 -21.21 -4.19 5.31 4.77 1.88 -9.99 -20.42 -42.21 -45.88 21704 -19754
-47.9 -43.58 -37.66 -21.17 -3.63 5.99 5.13 -1.19 -15.94 -26.7 -36.08 -49.56 21703 -19753
-49.47 -45.31 -35.08 -14.48 -0.58 5.88 4.54 -5.73 -14.3 -22.73 -37.32 -46.51 21702 -19752
-48.57 -45.39 -32.02 -16.82 -6.4 5.8 5.53 -1.89 -14.55 -27.1 -38.91 -46.28 21701 -19751
-46.72 -42.48 -33.26 -21.01 -3.26 4.33 5.31 1.24 -13.33 -21.1 -42.07 -43.95 21700 -19750
-47 -44 -33.26 -20.04 -6.56 7.65 0.74 0.14 -11.76 -22.08 -37.79 -44.64 21699 -19749
-40.26 -44.96 -32.73 -19.08 -5.2 4.44 2.97 2.06 -10.58 -27.41 -39.99 -47.82 21698 -19748
-56.1 -44.17 -37.94 -23.65 -5.22 5.07 4.6 -4.67 -8.45 -22.44 -39.12 -47.77 21697 -19747
-51.32 -44.61 -34.42 -25.07 -4.43 6.06 1.71 -4.45 -14.05 -22.5 -38.82 -46.56 21696 -19746
-53.46 -44.26 -37.64 -21.64 -2.35 5.77 5.05 -2.41 -9.96 -25.92 -42.46 -46.74 21695 -19745
-46.53 -42.92 -34.12 -24.25 -4.4 5.04 3.95 -3.7 -13.29 -22.5 -45.88 -46.65 21694 -19744
-51.48 -43.82 -34.22 -21.48 -6.1 3.8 3.13 0.01 -10.38 -24.39 -35.28 -41.96 21693 -19743
-46.45 -45.79 -34.27 -18.65 -5.08 6.92 4.07 -1.27 -6.55 -22.57 -41.74 -46.97 21692 -19742
-47.47 -48.16 -34.9 -20.29 -5.34 4.69 4.22 0.44 -11.67 -24.64 -35.22 -44.96 21691 -19741
-46.05 -46.06 -31.23 -19.5 -3.9 4.04 3.33 0.44 -11.42 -20.78 -41.86 -47.62 21690 -19740
-53.41 -45.33 -28.66 -19.76 -4.97 7.45 3.66 -0.58 -9.26 -24.42 -44.44 -42.64 21689 -19739
-41.34 -45.93 -35.47 -19.41 -1.83 5.46 4.16 -1.9 -14.81 -22.3 -40.96 -50.59 21688 -19738
-50.56 -42.67 -40.38 -21.01 -5.65 6.58 2.02 2.02 -10.64 -17.55 -38.68 -45.51 21687 -19737
-47.85 -48.01 -35.35 -20.87 -7.27 6.29 2.87 -3.37 -14.82 -24.41 -41.58 -47.09 21686 -19736
-45.82 -37.76 -36.01 -18.03 -2.7 7.57 3.59 1.73 -14.27 -22.13 -34.08 -43.02 21685 -19735
-42.46 -42.15 -36.74 -21.43 -2.83 5.95 2.81 2.52 -10.14 -25.58 -34.89 -46.93 21684 -19734
-47.18 -44.53 -35.17 -20.41 -3.75 6.2 5.93 -0.58 -11.6 -23.59 -38.38 -44.75 21683 -19733
-50.33 -42.21 -37.02 -20.86 -5.14 4.02 2.04 -0.68 -15.99 -22.44 -40.04 -52.21 21682 -19732
-49.35 -45.01 -38.03 -24.81 -5.28 4.18 0.12 0.29 -11.86 -20.59 -42.91 -43.37 21681 -19731
-45.54 -41.46 -34.27 -19.99 -4.16 6.44 6.45 -2.08 -11.19 -21.03 -37.55 -44.94 21680 -19730
-50.47 -42.99 -37.68 -18.98 -3.32 6.74 -0.54 1.25 -10.43 -24.9 -39.75 -46.89 21679 -19729
-46.33 -40.3 -36.25 -16.59 -6.42 5.47 3.05 -0.66 -8.7 -23.83 -40.3 -44.66 21678 -19728
-50.07 -38.46 -32.72 -20.85 -1.46 4.56 3.12 -1.67 -12.2 -22.32 -37.06 -45.92 21677 -19727
-44 -40.41 -36.64 -22.07 0.44 3.53 1.92 -3.48 -12.8 -27.12 -36.41 -48.75 21676 -19726
-47.64 -44.39 -38.08 -16 -4.13 4.61 3.79 -3.36 -12.93 -21.21 -38.03 -48.6 21675 -19725
-49.26 -46.67 -34.78 -19.25 -4.97 5.95 5.95 -1.41 -16.04 -20.37 -38.15 -48.41 21674 -19724
-47.14 -50.45 -33.17 -24.65 -5.04 2.83 4.65 -2.42 -12.55 -22.93 -39.37 -48.01 21673 -19723
-42.18 -48.24 -38.12 -21.08 -3.99 7.14 2.15 -1.73 -11.76 -25.36 -42.33 -55.07 21672 -19722
-48 -43.12 -32.68 -23.42 -5.3 5.05 4.24 0.65 -16.32 -23.29 -36.55 -47.81 21671 -19721
-45.38 -45.39 -35.07 -17.48 -5.47 6.2 2.35 -3.89 -13.94 -25.87 -38.5 -50.82 21670 -19720
-50.11 -40.77 -30.81 -22.56 -3.2 6.23 4.13 -4.33 -13.93 -22.87 -34.8 -43.5 21669 -19719
-45.03 -49.8 -30.46 -19.65 -5.04 7.93 1.86 -5.3 -14.95 -22.22 -37.3 -43.78 21668 -19718
-49.31 -40.87 -36.72 -24.88 -7.37 6.25 3.16 -4.38 -10.91 -22.55 -38.22 -45.22 21667 -19717
-54.51 -48.07 -39.45 -21.98 -3.15 5.66 4.32 -0.9 -10.12 -20.16 -39.8 -43.43 21666 -19716
-51.59 -47.18 -35.42 -20.07 -8.6 4.93 3.23 -3.88 -10.89 -24.17 -38.85 -46.79 21665 -19715
-56.65 -46.11 -33.18 -21.43 -7.12 7.98 5.87 2.29 -16.39 -23.11 -39.76 -46.04 21664 -19714
-46.1 -37.66 -36.35 -21.86 -4.25 5.81 4.64 -2.37 -9.66 -23.47 -38.52 -42.77 21663 -19713
-47.76 -47.49 -40.12 -19.17 -6.82 6.25 4.89 -1.61 -12.02 -23.72 -36.1 -46.15 21662 -19712
-47.83 -45.04 -38.63 -21.77 -7.04 5.26 1.36 -0.17 -11.9 -24.62 -38.14 -43.96 21661 -19711
-53.59 -47.47 -38.37 -22.13 -3.85 5.47 2.38 1.83 -9.5 -27.84 -38.63 -42.93 21660 -19710
-48.7 -43.98 -37.06 -22.78 -7.17 5.52 4.44 2.75 -11.24 -22.58 -40.59 -47.53 21659 -19709
-47.23 -45.48 -35.97 -18.67 -4.34 5.11 3.06 -0.39 -9.2 -21.12 -40.99 -46.94 21658 -19708
-51.28 -42.99 -35.09 -18 -6.05 6.12 4.56 -6.3 -10.61 -19.19 -39.17 -39.9 21657 -19707
-44.13 -44.75 -36.41 -22.63 -5.2 4.76 0.8 -4.05 -12.47 -21.01 -41.52 -44.26 21656 -19706
-47.04 -40.83 -34.53 -19.7 -5.39 5.51 3.82 -3.29 -11.98 -19.53 -40.44 -45.61 21655 -19705
-49.71 -47.94 -29.32 -18.79 -1.96 3.5 4.72 1.74 -13 -26.42 -44.97 -45.39 21654 -19704
-50.09 -45.19 -34.42 -22.98 -5.98 3.33 2.94 -3.17 -11.23 -26.28 -44.76 -47.35 21653 -19703
-47.15 -43.19 -36.23 -22.79 -8.03 5.51 3.2 -0.99 -17.31 -22.06 -40.22 -35.71 21652 -19702
-37.35 -37.4 -33.68 -19.53 -3.89 5.16 4.91 -3.16 -11.97 -22.67 -42.7 -45.8 21651 -19701
-43.23 -41.19 -34.57 -20.89 -4.18 7.46 6.7 0.12 -15.23 -17.38 -31.7 -46.24 21650 -19700
-51.95 -44.71 -30.61 -24.01 -4 4.88 4.21 -2.65 -9.98 -24.12 -33.42 -47.9 21649 -19699
-48.63 -44.63 -38.44 -22.93 -6.45 5.36 2.67 -0.69 -14.01 -23.86 -42.01 -51.11 21648 -19698
-49.09 -46.59 -35.64 -19.74 -3.55 5.15 2.27 -2.39 -15.5 -26 -41.17 -48.77 21647 -19697
-47.8 -45.4 -36.49 -22.19 -2.43 4.97 4.59 -3.89 -11.45 -23.23 -37.43 -47.51 21646 -19696
-48.14 -44.62 -34.18 -16.58 -3.26 6.46 3.86 -5.31 -12.8 -21.93 -35.83 -48.47 21645 -19695
-47.53 -46.29 -37.91 -22.49 -4.33 3.53 3.78 -1.97 -16.83 -21.19 -37.94 -45.49 21644 -19694
-49.05 -49.86 -34.72 -21.41 -4.85 5.65 7.42 -0.11 -12.3 -20.5 -42.77 -46.67 21643 -19693
-49.26 -44.41 -35.34 -19.07 -3.35 5.84 5.64 -2.51 -11.49 -28.29 -37.73 -45.9 21642 -19692
-45.85 -39.16 -36.15 -20.62 -5.31 4.76 5.06 1.29 -13.67 -19.38 -37.1 -52.92 21641 -19691
-48.44 -45.54 -36.9 -22.19 -5.02 6.96 4.48 1.29 -6.81 -23.68 -35.83 -47.1 21640 -19690
-42.85 -46.16 -34.7 -22.55 -3.96 3.51 3.71 -2.5 -13.27 -21.77 -41.61 -51.11 21639 -19689
-41.04 -42.5 -36.45 -21.95 -5.39 3.32 3.79 -3.14 -12.28 -23.51 -40.45 -45.09 21638 -19688
-50.32 -43.2 -36.98 -17.89 -4.17 5.51 4.24 -3.75 -13.17 -25.03 -37 -48.46 21637 -19687
-42.33 -44.34 -35.11 -17.42 -5.69 6.44 5.09 2.23 -10.43 -25.02 -38.21 -48.39 21636 -19686
-45.65 -35.19 -35.89 -18.71 -0.68 2.96 4.24 -0.56 -12.09 -20.25 -38.05 -41.49 21635 -19685
-46.45 -46.2 -38.58 -21.95 -2.26 6.84 5.15 2.38 -12.84 -23.73 -41.68 -48.78 21634 -19684
-48.01 -44.22 -36.92 -22.12 -7.23 2.39 4.44 0.01 -10.08 -25.7 -38.36 -47.74 21633 -19683
-48.89 -44.12 -31.95 -16.4 -1.18 6.38 4.24 -2.88 -11.92 -20.94 -35.5 -45.72 21632 -19682
-49.86 -38.93 -35.93 -24.75 -5.81 5.33 5.05 1.53 -14.23 -21.45 -38.62 -49.43 21631 -19681
-44.33 -42 -37.32 -20.55 -5.06 3.78 3.01 -3.96 -12.9 -24.47 -37.05 -50.48 21630 -19680
-48.61 -49 -35.92 -25.38 -5.19 3.74 0.81 0.33 -10.19 -20.68 -42.51 -49.28 21629 -19679
-45.31 -44.46 -39.8 -20.77 -2.5 4.3 4.32 1.69 -8.63 -24.62 -42.11 -39.29 21628 -19678
-47.89 -46.51 -31.38 -15.02 -3.79 6.34 3.34 -0.83 -11.13 -24.12 -39.62 -43.65 21627 -19677
-42.06 -37.22 -36 -16.35 -2.3 9.02 3.11 -2.37 -15.63 -23.25 -40.11 -46.93 21626 -19676
-48.06 -37.71 -30.37 -19.19 -3.75 6.8 5.23 -1.04 -14.7 -19.78 -36.71 -39.09 21625 -19675
-46.33 -42.77 -31.4 -21.25 -3.96 7.09 3.86 0.35 -13.13 -27.58 -43.21 -48.75 21624 -19674
-49.7 -45.29 -38.74 -23.29 -6.94 5.41 4.05 -1.49 -7.05 -23.18 -38.23 -42.45 21623 -19673
-45.29 -44.77 -35.37 -22.17 -3.5 6.83 5.54 0.69 -12.01 -23.55 -32.94 -46.53 21622 -19672
-38.24 -49.36 -33.78 -20.69 -7.53 4.22 4.61 0.24 -17.52 -24.72 -41.01 -44.65 21621 -19671
-45.07 -43.53 -29.73 -16.79 -5.37 5.68 3.63 0.38 -11.36 -23.23 -38.01 -41.65 21620 -19670
-44.74 -43.77 -32.5 -19.69 -4.66 6.04 5.05 -0.35 -9.37 -20.6 -38.11 -47.95 21619 -19669
-45.8 -42.85 -34.94 -22.82 -6.29 5.83 6.32 -0.19 -13.89 -15.12 -39.19 -43.66 21618 -19668
-44.39 -42 -28.42 -19.53 -3.72 5.4 3.51 -0.66 -12.39 -25.66 -39.52 -47.81 21617 -19667
-45.55 -45.38 -34.94 -15.39 -3.18 6.53 3.26 -3.82 -13.63 -23.23 -36.47 -47.49 21616 -19666
-49.53 -43.29 -33.18 -19.82 -5.93 4.15 2.4 0.37 -12.41 -22.06 -39.83 -48.9 21615 -19665
-46.28 -38.21 -33.77 -21.37 -1.93 6.91 5.29 -0.64 -8.98 -17.61 -42.48 -46.92 21614 -19664
-52.37 -45.95 -26.27 -20.44 -2.9 5.86 3.97 -1.26 -10.34 -23.59 -41.68 -45.91 21613 -19663
-45.73 -42.66 -32.99 -20.75 -4.2 8.12 2.75 -1.81 -10.43 -22.46 -41.23 -48.53 21612 -19662
-46.36 -49.87 -34.39 -18.51 -5.95 7.48 4.87 -0.4 -15.46 -23 -38.47 -46.19 21611 -19661
-48.59 -40.52 -29.18 -20.86 -4 7.28 4.66 -1.35 -11.26 -26.29 -32.27 -47.92 21610 -19660
-49.29 -39.49 -34.44 -23.04 -3.56 5.82 2.8 0.44 -9.42 -26.01 -38.71 -47.22 21609 -19659
-49.26 -51.16 -32.89 -18.45 -6.97 8.24 5.69 0.6 -7.43 -28.77 -36.21 -43.76 21608 -19658
-44.09 -41.78 -32.65 -20.33 -3.2 6.78 2.65 -0.07 -13.21 -19.35 -34.75 -54.63 21607 -19657
-49.06 -37.14 -34.05 -20.43 -6.67 5.17 5.46 4.47 -7.78 -21.11 -34.88 -45.61 21606 -19656
-45.53 -39.31 -36.07 -21.63 -5.01 3.62 1.67 -1.09 -6.12 -16.2 -41.16 -43.22 21605 -19655
-48.44 -49.46 -36.44 -19.91 -4.23 4.05 -1.42 -0.85 -14.87 -24.13 -35.76 -46.53 21604 -19654
-50.61 -44.64 -36.59 -20.31 -5.28 3.84 2.71 -2.19 -12.28 -19.33 -43.38 -48.57 21603 -19653
-47.01 -50.04 -36.74 -21.39 -6.1 4.6 1.9 -2.93 -4.95 -24.88 -39.77 -44.18 21602 -19652
-46.58 -37.81 -35.37 -19.54 -6.01 4.14 1.02 -2.96 -11.66 -24.62 -41.13 -52.38 21601 -19651
-49.07 -49.37 -33.62 -23.19 -6.54 5.37 3.84 -4.89 -12.18 -25.49 -42.57 -49.21 21600 -19650
-50.23 -47.71 -35.53 -20.66 -5.34 5.99 3.51 -0.19 -11.64 -24.4 -37.53 -48.44 21599 -19649
-43.76 -49.96 -35.58 -21.31 -3.2 5.17 4.54 2.14 -6.4 -21.72 -35.41 -50.16 21598 -19648
-45.01 -40.17 -35.13 -18.88 -2.45 4.75 4.72 -4.68 -14.93 -23.75 -40.66 -47.44 21597 -19647
-47.93 -47.6 -35.25 -20.21 -1.36 6.17 3.17 0.36 -12.53 -25.51 -41.86 -41.45 21596 -19646
-45.09 -46.94 -33.38 -22.44 -4.6 3.42 0.8 0.07 -10.46 -23.05 -40.67 -45.59 21595 -19645
-50.55 -51.21 -34.47 -19.36 -1.88 6.67 3.05 0.09 -10.52 -27.59 -39.07 -45.16 21594 -19644
-47.79 -38.6 -23.03 -12.09 -2.63 6.71 1.95 0.17 -16.19 -25.11 -35.42 -44.95 21593 -19643
-46.96 -46.98 -28.51 -19.62 -6.96 4.87 4.16 0.24 -9.5 -25.18 -38.8 -40.67 21592 -19642
-46.37 -43.61 -31.57 -17.15 -3.31 6.76 6.41 -0.38 -9.14 -25.58 -37.87 -46.56 21591 -19641
-45.24 -48.26 -39.94 -24.35 -4.17 5.12 4.52 0.79 -15.28 -23.27 -39.84 -44.52 21590 -19640
-41.43 -43.05 -26.54 -15.3 -0.93 5.8 4.92 0.22 -11.15 -29.23 -36.75 -40.29 21589 -19639
-44.37 -43.14 -38.49 -21.84 -3.9 6.01 4.99 -1.4 -10.92 -20.42 -40.54 -45.37 21588 -19638
-44.68 -44.73 -33.84 -22.26 -3.58 7.37 5.43 -1.27 -10.8 -22.32 -36 -38.09 21587 -19637
-46.81 -45.75 -36.63 -19.32 -7.35 5.45 4.31 -3.43 -8.69 -22.65 -35.45 -47.84 21586 -19636
-47.78 -45.35 -30.06 -24.53 -5.16 5.98 1.47 -3.53 -15.45 -23.66 -43.21 -47.05 21585 -19635
-48.09 -44.14 -35.95 -21.62 -4.69 7.24 1.79 -0.23 -12.79 -23.23 -38.11 -45.72 21584 -19634
-44.91 -41.54 -31.89 -22.99 -4.83 4.94 1.83 -1.17 -7.58 -25.1 -41.03 -47.87 21583 -19633
-48.4 -46.31 -38.26 -16.57 -3 7.8 6.38 2.83 -12.47 -18.43 -38.09 -38.79 21582 -19632
-47.62 -42.78 -38.66 -19.04 -3.8 4.38 4.53 -2.55 -10.65 -25.51 -41.14 -47.19 21581 -19631
-49.23 -48.8 -32.2 -21.77 -1.83 5.74 3.45 -1.16 -11.62 -25.51 -34.12 -44.93 21580 -19630
-47.66 -42.57 -33.97 -18.71 -3.57 5.08 1.61 -4.68 -13.86 -22.31 -35.82 -40.61 21579 -19629
-46.4 -42.33 -37.62 -23.36 -4.84 6.45 3.67 -1.47 -15.52 -25.34 -38.62 -40.11 21578 -19628
-43.69 -39.34 -37.35 -22.22 -5.5 4.96 4.66 -2.18 -11.66 -25.83 -39.82 -49.72 21577 -19627
-47.18 -40.76 -36.09 -17.83 -5.54 6.45 4.33 -3.21 -15.07 -24.76 -38.68 -45.16 21576 -19626
-46.63 -44.37 -37.63 -21.92 -4.9 7.11 3.42 -2.4 -9.32 -23.37 -38.86 -45.91 21575 -19625
-48.36 -49.03 -34.99 -19.78 -2.8 6.97 0.69 -3.73 -8.62 -19.83 -37.8 -50.09 21574 -19624
-40.67 -39.15 -37.3 -18.44 -3.16 5.33 3.79 1.38 -14.84 -25.48 -38.57 -45.39 21573 -19623
-51.46 -47.53 -37.89 -22.68 -2.11 5.73 3.81 0.81 -15.17 -21.95 -36.87 -44.7 21572 -19622
-49.55 -45.67 -35.32 -19.47 -1.3 5.96 4.34 2.56 -10.53 -25.89 -38.49 -49.58 21571 -19621
-49.58 -49.39 -35.43 -21.17 -9.03 8.08 7.32 -0.05 -8.73 -16.92 -36.05 -49.94 21570 -19620
-51.22 -47.72 -33.73 -23.03 -5.38 4.58 2.71 0.79 -11.99 -22.8 -40.05 -43.11 21569 -19619
-45.59 -42.8 -35.49 -20.75 -5.57 7.66 4.34 -0.44 -8.91 -18.36 -36.62 -43.4 21568 -19618
