"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Aug" "Sep" "Okt" "Nov" "Dez" "year" "yearce"
-50.08 -44.39 -24.93 -14.93 -2.04 9.17 14.62 11.67 5.07 -16.79 -36.05 -42.8 24680 -22730
-46.98 -41 -26.99 -15.34 -5.21 7.79 14.8 10.95 2.85 -13.78 -34.22 -44.58 24679 -22729
-46.3 -41.59 -28.97 -16.08 -5.69 6.7 13.79 10.47 1.76 -10.39 -32.65 -42.52 24678 -22728
-48.33 -39.59 -28.87 -16.26 -3.45 8.34 13.61 10.19 0.15 -15.46 -34.41 -40.13 24677 -22727
-41.1 -43.93 -33.23 -15.09 -2.72 6.68 12.83 12.31 -1.65 -19.47 -36.28 -40.39 24676 -22726
-41.86 -40.09 -30.73 -17.19 1.46 7.92 12.67 10.44 1.88 -16.02 -33.71 -41.82 24675 -22725
-39.13 -41.16 -33.98 -15.93 -0.35 7.74 16.06 9.31 1.11 -16.15 -32.11 -47.01 24674 -22724
-49.93 -42.22 -28.99 -15.07 -2.4 10.6 15.38 9.93 2.76 -19.1 -34.95 -42.08 24673 -22723
-41.22 -44.26 -27.36 -15.99 -6.46 9.16 11.12 10.51 0.91 -13.75 -33.5 -44.29 24672 -22722
-39.72 -42.5 -27.66 -17.94 -0.65 8.5 12.79 10.58 4.18 -14.57 -35.05 -37.67 24671 -22721
-43.33 -35.56 -28.88 -16.08 -3.49 7.59 12.55 10.59 -1.31 -12.64 -35.78 -42.68 24670 -22720
-43.97 -42.71 -28.09 -13.9 -1.45 5.15 11.14 12.09 0.38 -12.09 -33.69 -38.88 24669 -22719
-42.58 -40.93 -30.37 -17 -3.13 5.89 10.83 10.98 1.9 -18.13 -35.12 -39.81 24668 -22718
-47.67 -34.7 -26.76 -16.04 -3.47 6.56 11.29 9.26 0.7 -14.86 -36.8 -41.15 24667 -22717
-40.72 -37.22 -27.41 -19.16 -5.45 6.67 12.01 11.46 2.98 -16.28 -34.25 -45.85 24666 -22716
-48.84 -46.55 -33.18 -16.64 -3.7 7.61 13.52 10.43 2.29 -15.14 -38.17 -37.43 24665 -22715
-37.37 -38.9 -26.31 -15.69 -2.68 5.5 14.66 9.71 0.8 -16.72 -39.02 -42.74 24664 -22714
-49.2 -37.85 -31.95 -15.82 -3.22 8.26 12.7 11.75 -0.45 -13.27 -34.2 -40.8 24663 -22713
-44.68 -34.22 -28.76 -13.76 -3.65 5.68 13.09 8.86 -0.59 -11.73 -32.19 -39.86 24662 -22712
-36.95 -34.83 -23.4 -14.64 0.59 9.08 13.2 10.54 1 -14.24 -34.65 -41.5 24661 -22711
-47.57 -38.84 -29.98 -15.51 -3.42 9.54 13.1 8.68 0.72 -16.55 -33.7 -42.41 24660 -22710
-46.45 -47.77 -34.88 -18.88 -4.82 5.36 17.03 8.75 -1 -14.82 -31.21 -44.2 24659 -22709
-37.25 -42.92 -26.04 -15.62 -4.64 7.99 15.13 10.91 1.67 -11.54 -38.49 -39.49 24658 -22708
-42.38 -35.32 -31.56 -14.24 -0.57 8.24 15.23 10.65 4.7 -11.92 -31.03 -35.76 24657 -22707
-43.03 -41.25 -30.29 -14.29 -1.65 6.23 10.5 9.33 -0.55 -17.12 -35.86 -47.14 24656 -22706
-40.72 -46.23 -27.4 -11.11 2.7 11.16 10.82 9.89 2.85 -9.93 -34.77 -41.34 24655 -22705
-39.59 -43.2 -25.48 -16.71 -2.99 8.73 14.16 11.13 3.47 -14.19 -36.09 -38.66 24654 -22704
-44.85 -39.09 -29.03 -12.55 -2.49 10.65 11.94 11.34 0.37 -14.25 -32.91 -43.61 24653 -22703
-43.84 -41.98 -28.88 -14.09 -1.14 7.74 14.86 11.28 -0.42 -17.49 -36.56 -45.96 24652 -22702
-49.77 -46.2 -26.63 -16.99 -6.49 6.95 12.48 9.08 -0.67 -18.22 -39.11 -42.74 24651 -22701
-44.25 -37.7 -31.14 -16.81 -2.48 7.82 12.76 7.35 2.07 -14.08 -34.7 -47.69 24650 -22700
-40.73 -37.53 -29.09 -14.05 -5.19 8.6 12.9 10.56 1.77 -11.46 -27.84 -47.84 24649 -22699
-43.04 -42.07 -29.34 -17.86 -3.33 7 11.35 8.53 5.08 -12.34 -36.59 -41.33 24648 -22698
-47.64 -32.7 -23.4 -13.85 -3.88 7.03 13.43 11.87 -1.48 -16.26 -39.04 -46.47 24647 -22697
-45.85 -41.82 -27.66 -17.09 -4.71 2.33 13.44 8.49 3.13 -14.4 -31.69 -42.71 24646 -22696
-46.38 -40.51 -31.8 -18.36 -3.04 2.37 14.06 10.07 3.31 -12.88 -31.73 -41.13 24645 -22695
-44.6 -42.98 -27.62 -15.44 -3.43 9.75 13.36 10.37 1.25 -10.18 -34.06 -42.99 24644 -22694
-44.84 -39.8 -25.85 -16.79 -2.23 8.18 10.82 10.51 0.15 -17.43 -34.62 -45.5 24643 -22693
-38.71 -40.84 -27.17 -15.76 -1.53 6.16 14.74 11.05 4.12 -17.88 -37.1 -45.17 24642 -22692
-43.87 -38.91 -28.56 -16.87 -4.96 6.38 12.77 10.86 0.99 -15.64 -34.85 -36.31 24641 -22691
-39.76 -39.8 -30.21 -17.32 -1.93 7.05 16.52 10.53 2.97 -11.97 -33.1 -43.57 24640 -22690
-46.78 -44.41 -31.09 -15.78 -3.07 9.89 12.92 9.94 1.19 -18.34 -32.49 -42.51 24639 -22689
-41.85 -39.96 -33.76 -13.64 -3.56 8.39 14.51 12.15 3.3 -13.93 -35.23 -42.53 24638 -22688
-40.07 -37.66 -24.78 -15.54 -4.69 7.64 13.05 11.69 1.44 -14.71 -33.48 -43.39 24637 -22687
-39.47 -35.14 -27.12 -14.77 -0.48 8.49 15.46 13.34 3.15 -14.03 -31.69 -41.62 24636 -22686
-40.97 -41.7 -28.01 -12.98 1.14 10.49 14.35 11.46 3.15 -17.04 -37.31 -45.19 24635 -22685
-43.83 -37.04 -34.96 -13.59 -1.27 11.66 12.55 11.17 -0.92 -16.35 -36.81 -43.55 24634 -22684
-44.4 -34.85 -31.22 -15.8 -2.82 4.65 14.11 10.56 0.89 -17 -36.57 -50.64 24633 -22683
-43.77 -45.47 -27.35 -16.17 -0.29 11.74 15.4 10.54 2.58 -14.46 -36.87 -45.9 24632 -22682
-44.27 -39.73 -31.93 -15.08 -1.61 10.12 15.47 10.98 3.57 -17.53 -37.44 -45.28 24631 -22681
-42.33 -39.1 -28.18 -15.14 -1.12 8.99 13.69 10.64 3.34 -16.11 -30.68 -43.8 24630 -22680
-41.82 -45.26 -30.67 -15.58 -2.38 8.2 13.15 11.78 4.6 -16.11 -35.16 -44.56 24629 -22679
-46.26 -39.16 -26.26 -13.35 -1.34 8.51 13.77 11.06 -0.56 -17.1 -34.86 -41.08 24628 -22678
-39.32 -38.94 -29.51 -17.14 -1.37 6.63 14.27 10.1 0.78 -14.83 -32 -44.05 24627 -22677
-41.04 -40.69 -25.46 -13.39 -0.35 7.48 10.48 11.1 3.03 -17.58 -37.97 -47.05 24626 -22676
-47.29 -41.33 -28.93 -15.5 0.49 11.33 14.59 11.03 2.13 -13.59 -40.02 -44.54 24625 -22675
-45.44 -48.87 -32.79 -17.27 -1.89 8.61 14.2 11.35 0.72 -14.35 -37.13 -43.78 24624 -22674
-45.35 -39.2 -32.06 -16.75 0.01 9.37 13.94 10.06 1.27 -18.83 -38.31 -48.12 24623 -22673
-43.7 -44.94 -30.73 -13.28 -0.78 8.19 13.44 8.7 2.48 -15.2 -34.7 -41.27 24622 -22672
-42.02 -36.45 -27.28 -18.19 -4.68 3.31 10.99 10.73 3.59 -16.61 -36.24 -39.96 24621 -22671
-40.4 -41.75 -30.62 -12.43 -1.32 4.66 11.75 12.48 1.13 -16.24 -34.52 -38.5 24620 -22670
-44.51 -38.67 -26.12 -14.21 0.11 7.67 12.86 10.02 0.79 -16.11 -39.08 -38.94 24619 -22669
-41.56 -38.78 -33.7 -14 -0.82 11.04 15.37 11.98 2.47 -14.03 -36.15 -46.13 24618 -22668
-53.12 -43.86 -27.87 -14.47 0.37 10.31 12.48 9.64 4.77 -13.73 -33.95 -44.43 24617 -22667
-41.77 -36.1 -29.04 -16.34 -1.69 8.36 14.39 9.4 -1.64 -15.03 -34.1 -40.85 24616 -22666
-42.58 -34.98 -30.15 -14.69 0.36 6.64 15.21 11.95 2.59 -16.96 -37.97 -43.72 24615 -22665
-47.49 -43.26 -27.08 -17.06 -6.78 7.9 15.38 9.78 -1.24 -18.4 -35.21 -43.53 24614 -22664
-43.89 -41.43 -31.68 -16.65 -2.26 9.09 13.33 11.57 3.22 -15.04 -32.81 -46.28 24613 -22663
-49.08 -37.41 -31.79 -17.25 -4.11 4.76 15.77 12.55 0.93 -15.03 -34.36 -43.38 24612 -22662
-42.15 -38.49 -28.99 -17.8 -2.12 6.93 12.29 12.29 3.09 -10.32 -30.64 -41.85 24611 -22661
-43.13 -35.73 -27.93 -16.29 -0.79 8.41 12.09 11.32 3.38 -13.87 -35.82 -46.95 24610 -22660
-38.79 -40.13 -24.23 -16.55 -2.53 5.33 15.62 13.07 4.38 -12.8 -36.07 -38.67 24609 -22659
-39.83 -40.86 -34.49 -14.15 0.34 7.42 14.6 8.59 1.57 -17.1 -33.22 -48.97 24608 -22658
-44.32 -33.55 -28.44 -13.62 -0.93 10.78 11.93 10.59 4.64 -14.41 -39.8 -40.44 24607 -22657
-40.02 -37.71 -26.14 -15.36 -3.49 6.51 13.08 8.49 3.37 -15.08 -33.91 -43.41 24606 -22656
-42.18 -38.44 -28.16 -14.66 -2.43 4.28 16.02 10.93 2.77 -16.86 -32.8 -39.49 24605 -22655
-41.7 -36.24 -32.18 -11.84 0.14 12 12.21 12.49 2.93 -13.29 -32.25 -38.61 24604 -22654
-44.56 -39.46 -33.94 -17.94 -2.15 12.37 11.92 9.86 0.61 -14.63 -35.68 -38.04 24603 -22653
-39.05 -36.87 -26.01 -16.95 -1.49 9.17 13.89 8.99 2.61 -12.91 -34.56 -44.07 24602 -22652
-46.79 -38.72 -27.41 -13.65 -1.28 8.01 14.61 13.46 5.19 -13.11 -31.13 -39.56 24601 -22651
-43.28 -40.14 -30.47 -14.19 1.02 7.69 13.2 9.67 -0.58 -18.03 -34.28 -45.03 24600 -22650
-48.91 -40.3 -27.54 -14.67 -3.54 9.49 13.81 8.72 -1.94 -18.27 -35.23 -35.94 24599 -22649
-49.02 -39.37 -29.71 -18.01 -0.64 3.55 13.02 11.82 3.71 -13.97 -34.63 -41.63 24598 -22648
-42.54 -43.13 -29.15 -15.98 -4.83 9.03 14.87 9.95 2.1 -10.47 -36.55 -46.42 24597 -22647
-40.69 -37.19 -27.27 -16.57 3.69 10.39 12.17 11.49 1.82 -15.32 -35.71 -45.09 24596 -22646
-47.08 -39.18 -27.88 -15.49 -2.62 5.83 12.51 10.3 -1.27 -12.73 -31.97 -45.39 24595 -22645
-46.85 -35.75 -24.92 -15.61 -1.56 4.66 10.38 8.87 -1.05 -20.71 -40.2 -53.24 24594 -22644
-39.32 -37.37 -25.63 -15.57 -4.47 6.35 10.49 11.34 0.72 -13.96 -35.22 -39.78 24593 -22643
-40.84 -34.4 -29.77 -16.98 -2.32 6.19 12.94 7.61 0.68 -17.7 -32.43 -40.6 24592 -22642
-40.35 -38.33 -29.68 -14.73 -1.76 7.18 14.82 12.75 1.59 -15.16 -34.29 -37.99 24591 -22641
-42.2 -43.23 -28.93 -15.01 -0.89 7.45 13.59 8.44 0.52 -14.21 -37.55 -37.28 24590 -22640
-43.63 -39.71 -31.84 -14.56 -1.2 9.57 13.98 9.67 -2.08 -16.69 -37.8 -45.92 24589 -22639
-42.26 -40.57 -28.38 -18.11 -3.49 8.36 15.4 11.42 2.69 -13 -33.57 -38.7 24588 -22638
-41.63 -37.82 -24.56 -16.33 -4.61 7.36 15.2 10.73 2.21 -9.51 -31.76 -36.07 24587 -22637
-38 -39.93 -28.95 -17.49 0.93 8.69 14.76 13.27 3 -16.44 -33.55 -42.41 24586 -22636
-48.78 -35.59 -30.44 -16.36 -3.97 11.06 14.88 10.09 0.2 -15.43 -31.63 -41 24585 -22635
-44.22 -36.41 -33.37 -14.53 1.24 10.07 14.49 11.97 4.64 -16.42 -33.47 -44.05 24584 -22634
-40.38 -32.71 -27.54 -14.63 -2.89 5.14 13.95 11.78 5.19 -12.86 -31.62 -41.23 24583 -22633
-47.49 -42.46 -33.68 -15.78 -1.17 7.97 12.13 9.47 -0.25 -15.63 -35.81 -43.1 24582 -22632
-46.27 -44.38 -28.49 -10.56 -0.72 9.22 12.47 13.12 2.61 -16.38 -33.15 -47.96 24581 -22631
-42.07 -33.66 -26.27 -15.07 -3.96 8.4 14.03 11.48 -0.11 -16.78 -34.52 -44.38 24580 -22630
-49.87 -41.83 -28.81 -17.16 -0.41 9.07 13.25 11.09 2.16 -16.95 -31.67 -39.53 24579 -22629
-44.5 -41.73 -32.14 -12.87 -1.4 6 11.14 11.3 0.22 -14.87 -35.73 -44.19 24578 -22628
-38.63 -39.83 -29.47 -13.83 -2.59 8.64 12.58 10.61 -0.46 -14.51 -38.51 -41.78 24577 -22627
-38.47 -39.39 -28.95 -11.29 -2.04 6.58 13.15 11.38 2.24 -15.81 -33.07 -40.02 24576 -22626
-42.73 -41.49 -29.47 -17.88 -1.61 10.11 13.77 11.58 1.52 -13.27 -35.62 -50.08 24575 -22625
-49.84 -40.68 -32.24 -15.12 -2.39 6.66 10.76 9.39 -3.1 -13.15 -36.2 -47.96 24574 -22624
-42.21 -36.69 -27.52 -14.37 -3.3 8.52 14.19 12.89 3.65 -15.19 -34.84 -40.79 24573 -22623
-39.52 -35.29 -28.69 -16.08 -1.14 7.77 13.29 9.32 2.04 -13.95 -34.05 -39.58 24572 -22622
-43.49 -37.75 -33.02 -19.37 -2.61 5.32 14.91 8.84 2.23 -14.26 -37.33 -43.98 24571 -22621
-48.72 -43.48 -34.57 -17.51 -3.52 6.59 12.8 9.66 3.15 -12.17 -33.04 -50.66 24570 -22620
-43.76 -37.42 -31.62 -17.2 -0.14 4.24 10.78 9.63 1.64 -17.81 -33.65 -44.49 24569 -22619
-44.98 -38.69 -27.61 -12.53 -1.06 4.61 14.63 10.9 3.54 -18.1 -31.13 -44.97 24568 -22618
-36.49 -37 -28.35 -18.22 -3.01 7.41 12.4 10.25 -0.81 -15.29 -33.37 -40.31 24567 -22617
-41.21 -38.87 -30.22 -16.99 -1.16 4.87 10.03 8.94 1.42 -14.37 -32.7 -42.96 24566 -22616
-41.99 -39.38 -30.73 -15.32 -1.87 7.92 12.69 10.01 3.59 -14.79 -34.21 -41.4 24565 -22615
-39.01 -40.02 -26.4 -14.42 -5.49 7.06 15.14 11.05 0.81 -17.04 -32.15 -41 24564 -22614
-46.24 -39.33 -29.28 -17.74 -5.16 7.23 12.34 9.36 -0.57 -16.56 -40.52 -41.66 24563 -22613
-39.14 -40.43 -30.49 -12.12 -1.72 6.96 13.09 9.43 -0.23 -13.67 -36.53 -40.66 24562 -22612
-46.6 -40.69 -28.45 -14.2 0.27 11.14 12.99 9.29 3.76 -15.8 -34.55 -39.72 24561 -22611
-37.37 -36.13 -28.5 -15.26 -3.79 4.86 15.09 9.45 2.65 -16.69 -34.12 -45.45 24560 -22610
-46.86 -38.48 -27.89 -14.96 0.31 11.63 14.63 10.2 2.3 -13.15 -35.19 -40.03 24559 -22609
-43.89 -37.76 -28.04 -16.84 -3.51 8.67 12.11 13.46 2.05 -16.52 -34.34 -41.41 24558 -22608
-43.67 -36.85 -28.83 -14.26 -4.16 5.65 13.09 11.48 4.58 -10.31 -32.94 -40.09 24557 -22607
-39.48 -34.61 -26.29 -13.98 -2.95 9.8 11.97 10.39 1.39 -16.31 -35.63 -41.09 24556 -22606
-42.94 -38.75 -31.3 -14.68 0.54 11.52 13.08 11.6 -0.23 -16.31 -35.35 -44.26 24555 -22605
-43.47 -37.21 -27.6 -17.82 -1.28 4.78 9.87 10.74 1.62 -14.15 -35.77 -41.37 24554 -22604
-43.04 -40.66 -24 -13.28 -2.72 11.91 11.73 10.34 2.46 -15.87 -37.35 -43.95 24553 -22603
-43.36 -41.67 -30.46 -11.73 -1.15 9.74 13.8 10.28 1.45 -18.2 -34.28 -41.32 24552 -22602
-42.52 -49.3 -32.57 -17.67 -2.57 7.58 14.48 9.36 0.61 -16.64 -37.01 -37.47 24551 -22601
-36.76 -34.67 -28.6 -14.42 -4.41 6.31 11.76 8.75 -0.68 -17.59 -40.09 -40.41 24550 -22600
-42.42 -34.92 -30.69 -16.02 -5.36 7.47 13.86 10.5 -1.82 -17.4 -39.05 -40.83 24549 -22599
-42.02 -38.06 -33.16 -18.66 -4.91 5.69 11.27 10.2 3.04 -14.78 -36.19 -40.48 24548 -22598
-45.34 -36.94 -33.17 -15.41 -2.56 6.78 13.32 8.6 1.37 -12.38 -38.1 -42.58 24547 -22597
-42.23 -40.73 -33.7 -15.85 0.52 8.9 12.98 11.62 1.22 -14.56 -33.5 -47.03 24546 -22596
-45.61 -41.72 -34.41 -20.67 -3.05 11.5 13.74 10.42 -1.19 -16.51 -36.1 -45.66 24545 -22595
-42.67 -43.84 -26.42 -11.65 0.35 10.71 13.6 8.97 0.9 -12.92 -41.68 -44.63 24544 -22594
-45.73 -37.71 -30.13 -13.76 0.05 10.56 13.27 11.25 -0.8 -17.02 -34.27 -41.53 24543 -22593
-43.17 -38.66 -28.43 -13.42 -0.76 10.99 14.49 11.2 0.72 -18.08 -34.31 -39.75 24542 -22592
-43.12 -38.2 -25.79 -13.17 -1.42 10.49 14.85 9.78 2.86 -17.89 -34.06 -42.18 24541 -22591
-42.76 -35.35 -24.56 -10.16 -1.34 10.7 12.64 9.98 2.71 -14.95 -32.74 -45.18 24540 -22590
-42.51 -43.98 -29.26 -15.86 -2.26 7.79 12.42 12.65 3.4 -19.81 -32.19 -45.55 24539 -22589
-41.53 -42.77 -29.82 -9.89 -1.31 6.62 12.7 8.44 2.07 -12.27 -31.18 -40.12 24538 -22588
-43.73 -36.32 -25.92 -16.12 -0.17 9.62 15.01 11.68 0.72 -16.44 -28.69 -40.29 24537 -22587
-43.7 -35.14 -28.13 -14.9 3.43 12.29 13.82 14.27 2.43 -15.19 -35.59 -42.88 24536 -22586
-39.15 -38.22 -22.94 -16.06 -0.75 7.83 15.33 7.52 1.72 -16.09 -37.95 -43.21 24535 -22585
-54.51 -47.06 -27.64 -13.83 -1.05 9.43 12.77 12.03 1.45 -14.8 -32.53 -44.4 24534 -22584
-43.64 -33.91 -26.45 -12.98 -1.07 7.67 12.23 10.19 -0.58 -12.76 -33.87 -40.06 24533 -22583
-48.21 -39.98 -30.48 -16.83 -1.62 11.58 11.86 10.51 0.05 -13.83 -36.32 -43.59 24532 -22582
-43.34 -39.97 -30.71 -17.09 -1.01 8.67 13.64 8.57 -0.48 -18.8 -39.08 -41.78 24531 -22581
-45.3 -37.87 -24.8 -13.58 -3.62 8.57 14.04 11.16 1.2 -17.46 -32.18 -44.66 24530 -22580
-44.36 -34.38 -24.8 -13.54 3.13 12.69 13.5 12.95 0.93 -16.24 -35.28 -36.14 24529 -22579
-43.92 -35.86 -24.96 -15.99 -2.7 9.5 11.35 9.53 1.53 -12.06 -33.61 -40.28 24528 -22578
-37.9 -31.8 -30.27 -13.1 -2.4 7.93 14.48 11.8 1.64 -16.91 -37.1 -46.33 24527 -22577
-41.7 -36.26 -25.86 -15.71 -3.56 5.77 11.21 10.57 -0.2 -11.95 -30.59 -42.1 24526 -22576
-45.61 -46 -29.4 -16.95 -2.39 6.38 11.7 10.86 3.81 -18.97 -31.92 -43.56 24525 -22575
-44.59 -34.9 -26.07 -15.57 -4.91 3.99 15.4 10.34 3.88 -12.72 -34.55 -42.36 24524 -22574
-47.03 -38.99 -24.52 -16.95 -3.36 7.68 12.42 9.82 2.26 -13.72 -32.96 -39.09 24523 -22573
-44.89 -41.05 -32.1 -15.15 -4.81 3.29 12.14 9.29 0.16 -16.89 -33.91 -41.97 24522 -22572
-39.95 -35.71 -31.42 -14.21 -1.04 4.73 13.14 11.47 3.56 -14.02 -31.13 -37.39 24521 -22571
-41.51 -42.18 -23.88 -12.01 -6.01 7.09 11.51 9.69 2.17 -14.96 -36.36 -39.72 24520 -22570
-42.74 -43.75 -28.04 -15.73 -0.21 8.68 13.9 9.98 -0.04 -14.04 -30.55 -42.93 24519 -22569
-41.8 -38.04 -22.05 -16.74 -2.99 6.09 12.56 11.05 1.71 -16.42 -32.88 -44.97 24518 -22568
-48.11 -40.88 -26.3 -15.05 -3.03 8.22 15.05 13.31 4.27 -14.59 -34.67 -39.14 24517 -22567
-42.7 -39.59 -29.08 -16.13 -3.13 6.71 15.79 10.22 3.91 -16.51 -37.47 -44.08 24516 -22566
-43.98 -35.24 -31.26 -15.37 -2.68 7.64 16.61 10.7 3.32 -15.05 -33.35 -44.33 24515 -22565
-43.16 -39.21 -28.75 -14.57 -2.96 3.44 11.89 11.2 3.23 -12.44 -31.75 -44.08 24514 -22564
-45.04 -38.56 -33.47 -14.19 1.45 10.48 12.67 11.55 3.11 -14.31 -37.71 -44.41 24513 -22563
-43.69 -39.08 -31.07 -12.26 1.01 11.72 10.99 9.35 -1.48 -16.11 -35.18 -46.14 24512 -22562
-41.55 -38.69 -26.54 -14.02 0.66 8.95 14.93 9.96 -0.21 -16.6 -39.22 -45.67 24511 -22561
-40.89 -34.03 -25.29 -13.98 1.81 7.11 13.58 12.42 2.14 -14.79 -33.4 -43.22 24510 -22560
-40.65 -38.6 -29.01 -16.25 0.07 5.02 12.66 10.26 3.76 -13.37 -35.93 -37.96 24509 -22559
-40 -34.32 -22.74 -13.06 -0.49 8.1 15.1 11.94 3.77 -14.45 -34.68 -42.97 24508 -22558
-42.69 -44.37 -25.93 -17.12 0.37 8.55 12.1 9.96 -2.27 -15.04 -35.36 -40.54 24507 -22557
-41.58 -42.32 -28.85 -12.47 -4.18 8.88 13.62 7.65 1.3 -20.15 -39.93 -44.41 24506 -22556
-43.93 -40.75 -28.32 -16.56 -2.34 8.43 12.98 9.83 2.57 -10.78 -31.73 -42.28 24505 -22555
-45.86 -42.35 -28.92 -10.19 -0.7 8.86 11.6 8.6 2.59 -13.86 -35.58 -39.2 24504 -22554
-42.17 -35.81 -26.68 -15.57 -2.34 8.66 13.89 9.67 0.64 -16.72 -36.03 -48.7 24503 -22553
-46.93 -39.64 -29.72 -14.79 0.61 9.27 13.64 8.93 -1.45 -15.43 -36.71 -44.01 24502 -22552
-41.71 -41.41 -31.37 -19.66 -5.12 1.27 12.65 9.74 3.21 -16.04 -37.07 -44.53 24501 -22551
-37.77 -34.52 -29.54 -16.04 -2.29 7.51 11.94 10.87 -2.34 -18.16 -35.63 -40.94 24500 -22550
-42.82 -41.36 -30.82 -13.77 -2.72 7.15 12.39 9.5 -0.21 -17.04 -36.33 -41.18 24499 -22549
-48.43 -39.11 -23.47 -13.93 -0.73 8.52 11.7 10.46 0.17 -12.01 -32.59 -43.82 24498 -22548
-45.23 -43.52 -28.55 -17.25 -1.5 5.58 13.44 10.48 1.32 -17.65 -36.58 -41.49 24497 -22547
-41.81 -35.56 -27.64 -14.19 -3.2 5.22 13.15 9.56 -5.02 -18.09 -34.77 -42.32 24496 -22546
-45.98 -39.56 -28.4 -16.72 -1.66 7.44 12.67 7.74 1.74 -18.33 -34.97 -40.67 24495 -22545
-41.92 -35.27 -28.5 -17.79 -6.14 6.11 11.39 10.19 1.54 -15.76 -33.94 -46.48 24494 -22544
-42.97 -43.84 -27.53 -16.79 -5.99 5.55 11.67 8.4 0.77 -13.94 -33.29 -48.14 24493 -22543
-45.41 -38.95 -33.92 -13.17 -0.23 10.61 13.85 10.33 2.3 -12.49 -37.04 -40.7 24492 -22542
-39 -40.06 -32.88 -17.32 -1.97 6.27 12.79 10.16 -0.17 -16.13 -33.53 -42.18 24491 -22541
-39.14 -36.54 -27.13 -13.55 -4.53 7.96 11.22 9.02 1.12 -13.82 -34.66 -41.11 24490 -22540
-40.57 -35.37 -28.09 -14.17 -2.5 5.75 15.74 11.92 -2.49 -14.44 -32.78 -50.98 24489 -22539
-41.7 -40.83 -34 -13.66 -2.44 10.2 13.96 8.28 0.09 -16.39 -35.25 -43.07 24488 -22538
-49.08 -44.4 -30.81 -16.35 -5.11 6.94 10.29 11.11 3.65 -15.02 -33.65 -41.27 24487 -22537
-44.97 -39.9 -26.47 -15.93 -2.5 6.83 10.88 12.19 3.16 -16.76 -39.95 -41.93 24486 -22536
-49.97 -39.74 -27.93 -17.54 -2.03 7.63 13.73 9.94 -0.47 -12.62 -35.57 -42.82 24485 -22535
-40.24 -36.65 -33.37 -14.28 -2.38 9.62 10.42 9.28 1.53 -18.61 -33.19 -41.37 24484 -22534
-44.58 -37.61 -28.63 -13.43 -1.45 4.95 13.54 11.56 3.42 -13.17 -29.87 -38.18 24483 -22533
-41.67 -46.5 -31.2 -20.53 -3.51 7.65 14.84 8.77 0.55 -16.73 -29.65 -36.53 24482 -22532
-40.39 -39.47 -28.82 -13.96 -1.31 7.39 15.15 9.21 2.24 -13.39 -35.33 -42.28 24481 -22531
-42.3 -35.39 -28.65 -14.4 -1.41 8.12 14.01 12.39 -0.62 -17.59 -35.27 -37.95 24480 -22530
-42.1 -39.27 -32.08 -15.81 -1.25 5.37 12.21 9.56 -1.58 -18.1 -35.12 -48.37 24479 -22529
-46.81 -36.66 -31 -16.06 -3.06 10.01 14.16 11.15 -2.34 -15 -39.52 -48.49 24478 -22528
-40.55 -35.01 -28.92 -20.42 -3.07 10.48 13.53 10.76 -0.37 -13.88 -32.22 -43.43 24477 -22527
-43.36 -36.54 -29.24 -14.8 -1.08 10.45 12.64 12.59 1.49 -14.82 -35.39 -42.66 24476 -22526
-44.07 -36.7 -26.75 -15.63 0.74 12.91 16.65 13.54 0.08 -14.83 -34.77 -44.06 24475 -22525
-48.2 -39.88 -31.41 -16.69 -4.39 11.55 15.98 10.23 2.66 -15.52 -32.4 -43.2 24474 -22524
-49.18 -41.66 -30.37 -15.79 -1.81 9.43 15.37 8.99 -0.43 -16 -34.98 -37.5 24473 -22523
-40.63 -37.81 -27.36 -14.27 -1.82 5.03 13.97 9.01 -1.9 -15.4 -36.38 -44.73 24472 -22522
-44.86 -38.69 -29.03 -17.97 -5.35 7 15.9 9.22 -0.65 -14.28 -38.68 -43.79 24471 -22521
-46.19 -42.68 -30.84 -15.93 -3.34 8.33 12.8 8.79 2.01 -15.82 -34.07 -38.69 24470 -22520
-46.78 -42.77 -27.01 -14.91 -3.69 7.69 11.21 10 1.02 -15.52 -39.63 -47.29 24469 -22519
-47.6 -39.97 -31.43 -19.1 -2.95 6.12 12.34 11.84 1.77 -17.19 -38.02 -44.99 24468 -22518
-42.26 -39.72 -29.29 -14.58 0.11 8.41 14.67 11.22 1.1 -12.7 -33.62 -41.65 24467 -22517
-44.23 -34.78 -23.62 -17.25 -1.89 6.44 13.6 8.69 0.2 -12.75 -34.98 -42.4 24466 -22516
-40.44 -43.74 -26.31 -15.96 -1.83 11.25 12.62 9.71 1.78 -15.37 -38.14 -40.36 24465 -22515
-40.82 -34.31 -25.67 -16.24 -1.69 9.17 14.03 11.46 -0.85 -14.3 -33.25 -36.64 24464 -22514
-42.39 -42.38 -31.46 -17.5 -3.64 6.61 14.07 10.01 -1.08 -12.35 -34.9 -40.53 24463 -22513
-41.8 -34.45 -25.36 -17.5 -3.42 7.12 13.46 9.71 1.71 -18.2 -32.62 -41.69 24462 -22512
-49.27 -40.52 -31.97 -16.08 -4.53 5.61 12.57 10.64 -0.13 -13.93 -29.37 -45.03 24461 -22511
-44.28 -41.1 -30.93 -14.25 -4.37 4.01 10.26 9.92 -0.26 -15.05 -32.08 -44.14 24460 -22510
